
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.01987,um,Surface,1,TVCgroup,0,
5.89422,um,Surface,1,ATMgroup,4,
