
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
48100.3,53479.1,18.4695,um,Surface,Position,1,ATMgroup,4,
48148.8,53442.7,51.7447,um,Surface,Position,1,TVCgroup,0,
