
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.557893,-0.829642,0.021197,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
0.312589,-0.201225,0.92833,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
