
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
23.8789,31.7031,53.9531,um,Surface,BoundingBoxOO Length,1,ATMgroup,4,
14.4141,29.3086,32.293,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
