
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
1191.06,um^2,Cell,1,TVC,4,
1164.57,um^2,Cell,1,TVC,5,
2015.78,um^2,Cell,1,TVC,6,
2302.9,um^2,Cell,1,TVC,7,
4608.36,um^2,Cell,1,ATM,10,
5022.86,um^2,Cell,1,ATM,11,
