
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
34894,52190.2,70.1797,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,10,
34906.3,52210.6,69.0704,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,11,
34849.5,52142.3,41.1289,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,4,
34850.8,52147.7,48.3709,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,5,
34839.2,52148,47.8676,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,6,
34847.8,52157.8,52.9253,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,7,
