
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.338109,,Cell,1,TVC,5,
0.416467,,Cell,1,TVC,6,
0.217471,,Cell,1,TVC,7,
0.636941,,Cell,1,ATM,10,
0.420597,,Cell,1,ATM,11,
0.319135,,Cell,1,TVC,12,
