
Cell BoundingBoxOO Length
 ==================== 
Cell BoundingBoxOO Length A,Cell BoundingBoxOO Length B,Cell BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
21.1335,19.84,51.542,um,Cell,Cell BoundingBoxOO Length,1,ATM,10,
18.9263,26.4244,38.9498,um,Cell,Cell BoundingBoxOO Length,1,ATM,11,
13.8733,19.5354,22.5293,um,Cell,Cell BoundingBoxOO Length,1,TVC,5,
16.3048,18.61,23.934,um,Cell,Cell BoundingBoxOO Length,1,TVC,6,
17.3495,19.3052,22.2223,um,Cell,Cell BoundingBoxOO Length,1,TVC,7,
15.6218,19.3318,25.2338,um,Cell,Cell BoundingBoxOO Length,1,TVC,12,
