
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.434778,,Cell,1,TVC,5,
0.499692,,Cell,1,TVC,6,
0.528544,,Cell,1,TVC,7,
0.459483,,Cell,1,ATM,10,
0.459126,,Cell,1,ATM,11,
0.548916,,Cell,1,TVC,12,
