
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.482157,0.875761,0.0238356,um,Cell,Cell Ellipsoid Axis C,1,ATM,11,
-0.379936,-0.921018,-0.0858706,um,Cell,Cell Ellipsoid Axis C,1,ATM,12,
-0.312735,-0.932058,0.182936,um,Cell,Cell Ellipsoid Axis C,1,TVC,2,
0.948417,0.0641829,-0.310461,um,Cell,Cell Ellipsoid Axis C,1,TVC,4,
0.553684,-0.502084,0.664338,um,Cell,Cell Ellipsoid Axis C,1,TVC,8,
0.731168,0.211093,0.648717,um,Cell,Cell Ellipsoid Axis C,1,TVC,9,
