
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.714046,-0.674215,0.188606,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
0.360346,-0.932792,-0.00706361,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
