
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.502769,,Cell,1,TVC,0,
0.447989,,Cell,1,TVC,1,
0.459364,,Cell,1,TVC,2,
0.47397,,Cell,1,TVC,3,
0.486435,,Cell,1,TVC,4,
0.537949,,Cell,1,TVC,5,
0.489376,,Cell,1,TVC,6,
0.449813,,Cell,1,TVC,7,
