
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
1639.81,um^3,Cell,1,TVC,0,
1350.07,um^3,Cell,1,TVC,1,
1087.06,um^3,Cell,1,TVC,2,
1028.4,um^3,Cell,1,TVC,3,
1433.01,um^3,Cell,1,TVC,4,
1214.3,um^3,Cell,1,TVC,5,
556.269,um^3,Cell,1,TVC,6,
1058.96,um^3,Cell,1,TVC,7,
