
Cell Ellipsoid Axis Length C
 ==================== 
Cell Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
11.682,um,Cell,1,ATM,1,
16.7561,um,Cell,1,ATM,2,
9.15817,um,Cell,1,TVC,4,
10.7731,um,Cell,1,TVC,5,
10.484,um,Cell,1,TVC,6,
9.77971,um,Cell,1,TVC,9,
