
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.284381,,Nucleus,1,TVC,0,100000000,
0.445708,,Nucleus,1,TVC,1,100000001,
0.414631,,Nucleus,1,TVC,2,100000002,
0.401749,,Nucleus,1,TVC,3,100000003,
0.351996,,Nucleus,1,TVC,4,100000004,
0.285591,,Nucleus,1,ATM,5,100000005,
0.291208,,Nucleus,1,ATM,6,100000006,
