
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
9.89499,um,Surface,1,ATMgroup,0,
15.7479,um,Surface,1,TVCgroup,2,
