
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
46998.9,42935.9,131.595,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
46925.8,42951,86.1389,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
