
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
1727.02,um^2,Cell,1,TVC,0,
1727.9,um^2,Cell,1,TVC,1,
1705.57,um^2,Cell,1,TVC,2,
1461.05,um^2,Cell,1,TVC,3,
7549.31,um^2,Cell,1,ATM,7,
6763.34,um^2,Cell,1,ATM,8,
