
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.38563,um,Cell,1,TVC,0,
5.40627,um,Cell,1,TVC,1,
6.99576,um,Cell,1,TVC,2,
5.20664,um,Cell,1,TVC,3,
7.02829,um,Cell,1,ATM,7,
7.47496,um,Cell,1,ATM,8,
