
Nucleus Distance from Origin
 ==================== 
Nucleus Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
57133.6,um,Nucleus,Nucleus Distance from Origin,1,ATM,2,100000002,
57100.4,um,Nucleus,Nucleus Distance from Origin,1,ATM,3,100000003,
57169.1,um,Nucleus,Nucleus Distance from Origin,1,TVC,4,100000004,
57180.4,um,Nucleus,Nucleus Distance from Origin,1,TVC,5,100000005,
57176.4,um,Nucleus,Nucleus Distance from Origin,1,TVC,6,100000006,
