
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
19.0078,25.1836,74.9119,um,Surface,BoundingBoxOO Length,1,ATMgroup,3,
14.0542,24.4336,34.1406,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
