
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.459704,,Nucleus,1,TVC,0,100000000,
0.434908,,Nucleus,1,TVC,1,100000001,
0.496392,,Nucleus,1,TVC,2,100000002,
0.506151,,Nucleus,1,TVC,3,100000003,
0.349881,,Nucleus,1,ATM,4,100000004,
0.436412,,Nucleus,1,ATM,5,100000005,
