
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
6.851,um,Nucleus,1,ATM,0,100000000,
6.96883,um,Nucleus,1,ATM,1,100000001,
3.9106,um,Nucleus,1,TVC,2,100000002,
3.54945,um,Nucleus,1,TVC,3,100000003,
3.00525,um,Nucleus,1,TVC,4,100000004,
3.73462,um,Nucleus,1,TVC,5,100000005,
