
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
16.0541,um,Cell,Image 1,1,ATM,4,
13.5193,um,Cell,Image 1,1,ATM,5,
7.96094,um,Cell,Image 1,1,ATM,6,
7.18211,um,Cell,Image 1,1,TVC,7,
2.95734,um,Cell,Image 1,1,TVC,8,
