
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
46512.5,85763.1,106.414,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,1,
46516.4,85792.1,111.345,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,2,
46518.8,85752.8,103.403,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,0,
46545.5,85733.6,116.711,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,3,
46535.4,85743.6,117.072,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,4,
46540.3,85735,123.841,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,5,
