
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
2.22583,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,1,100000001,
4.55443,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,2,100000002,
2.4677,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,0,100000000,
2.87098,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,3,100000003,
3.35406,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,4,100000004,
4.00029,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,5,100000005,
