
Nucleus Distance from Origin
 ==================== 
Nucleus Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
57655.5,um,Nucleus,Nucleus Distance from Origin,1,ATM,0,100000000,
57687.2,um,Nucleus,Nucleus Distance from Origin,1,ATM,1,100000001,
57599.1,um,Nucleus,Nucleus Distance from Origin,1,TVC,2,100000002,
57590.6,um,Nucleus,Nucleus Distance from Origin,1,TVC,3,100000003,
57603.5,um,Nucleus,Nucleus Distance from Origin,1,TVC,4,100000004,
57591.9,um,Nucleus,Nucleus Distance from Origin,1,TVC,5,100000005,
