
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
23.4766,29.5547,61,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
17.3916,26.5742,34.2266,um,Surface,BoundingBoxOO Length,1,TVCgroup,3,
