
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.674585,-0.735212,-0.0663216,um,Surface,Ellipsoid Axis C,1,ATMgroup,2,
-0.983703,0.00829578,-0.179607,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
