
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.18944,um,Surface,1,TVCgroup,0,
7.05403,um,Surface,1,ATMgroup,2,
