
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
6291.92,um^3,Cell,1,ATM,0,
1899.83,um^3,Cell,1,TVC,1,
1463.5,um^3,Cell,1,TVC,2,
5711.44,um^3,Cell,1,ATM,3,
932.576,um^3,Cell,1,TVC,4,
861.649,um^3,Cell,1,TVC,5,
