
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
6.04595,um,Nucleus,1,ATM,0,100000000,
5.364,um,Nucleus,1,TVC,1,100000001,
4.64403,um,Nucleus,1,TVC,2,100000002,
5.79778,um,Nucleus,1,ATM,3,100000003,
3.89458,um,Nucleus,1,TVC,4,100000004,
3.78716,um,Nucleus,1,TVC,5,100000005,
