
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.05442,um,Cell,1,ATM,4,
8.0608,um,Cell,1,ATM,5,
5.53923,um,Cell,1,TVC,7,
6.67367,um,Cell,1,TVC,10,
5.7034,um,Cell,1,TVC,11,
6.25514,um,Cell,1,TVC,12,
