
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
11961.9,um^3,Cell,1,ATM,4,
12035.4,um^3,Cell,1,ATM,5,
1034.27,um^3,Cell,1,TVC,7,
2583.75,um^3,Cell,1,TVC,10,
1230.85,um^3,Cell,1,TVC,11,
1791.1,um^3,Cell,1,TVC,12,
