
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
3.74569,um,Nucleus,1,ATM,4,100000002,
3.88164,um,Nucleus,1,ATM,5,100000003,
2.07792,um,Nucleus,1,TVC,7,100000005,
2.99225,um,Nucleus,1,TVC,10,100000008,
2.15139,um,Nucleus,1,TVC,11,100000009,
3.04324,um,Nucleus,1,TVC,12,100000010,
