
Nucleus Center of Homogeneous Mass
 ==================== 
Nucleus Center of Homogeneous Mass X,Nucleus Center of Homogeneous Mass Y,Nucleus Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
42658.6,74838.7,106.419,um,Nucleus,Nucleus Center of Homogeneous Mass,1,ATM,1,100000000,
42642.9,74860.9,107.222,um,Nucleus,Nucleus Center of Homogeneous Mass,1,ATM,2,100000001,
42695,74871.6,128.717,um,Nucleus,Nucleus Center of Homogeneous Mass,1,TVC,3,100000003,
42700.1,74876.4,133.99,um,Nucleus,Nucleus Center of Homogeneous Mass,1,TVC,4,100000004,
42687.6,74871.7,136.152,um,Nucleus,Nucleus Center of Homogeneous Mass,1,TVC,5,100000005,
42695.3,74877.1,146.636,um,Nucleus,Nucleus Center of Homogeneous Mass,1,TVC,10,100000010,
