
Nucleus Ellipticity (prolate)
 ==================== 
Nucleus Ellipticity (prolate),Unit,Category,Time,Default Labels,CellID,ID,
0.301345,,Nucleus,1,ATM,2,100000000,
0.250975,,Nucleus,1,ATM,3,100000001,
0.353477,,Nucleus,1,ATM,4,100000002,
0.467889,,Nucleus,1,TVC,1,100000003,
