
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.5583,0.637373,0.531091,um,Surface,Ellipsoid Axis A,1,ATM,5,
-0.580248,-0.700483,0.415494,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
