
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
32241.9,38789.9,-8.93729,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
32248.2,38870.4,8.71164,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
