
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.741048,-0.670366,0.0381596,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
0.691246,-0.610413,0.386748,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
