
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
867.286,um^3,Cell,1,TVC,0,
829.953,um^3,Cell,1,TVC,1,
497.091,um^3,Cell,1,TVC,2,
1147.95,um^3,Cell,1,TVC,3,
1620.89,um^3,Cell,1,TVC,4,
2048.65,um^3,Cell,1,TVC,5,
584.281,um^3,Cell,1,TVC,6,
1517.25,um^3,Cell,1,TVC,7,
