
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
9.0276,um,Cell,1,ATM,0,
6.04171,um,Cell,1,TVC,1,
8.61395,um,Cell,1,TVC,2,
5.9433,um,Cell,1,TVC,3,
9.8302,um,Cell,1,TVC,6,
11.9667,um,Cell,1,TVC,7,
