
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
43760.7,81347.1,-187.953,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
43836.2,81287.9,-169.421,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
