
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.63122,um,Surface,1,TVCgroup,0,
7.14589,um,Surface,1,ATMgroup,4,
