
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
34863.5,32620.5,-16.9641,um,Surface,Position,1,ATMgroup,4,
34926.1,32573.6,2.72251,um,Surface,Position,1,TVCgroup,0,
