
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.173512,,Cell,1,ATM,4,
0.204212,,Cell,1,ATM,6,
0.378657,,Cell,1,TVC,8,
0.545588,,Cell,1,TVC,9,
0.314229,,Cell,1,TVC,10,
0.348513,,Cell,1,TVC,11,
