
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
3.88424,um,Nucleus,1,ATM,4,100000004,
4.56503,um,Nucleus,1,ATM,6,100000006,
2.58654,um,Nucleus,1,TVC,8,100000008,
2.21477,um,Nucleus,1,TVC,9,100000009,
3.95034,um,Nucleus,1,TVC,10,100000010,
2.47808,um,Nucleus,1,TVC,11,100000011,
