
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
35123.8,60738.3,43.939,um,Cell,Cell Center of Homogeneous Mass,1,ATM,4,
35152.1,60718.7,40.9435,um,Cell,Cell Center of Homogeneous Mass,1,ATM,6,
35217.6,60751.6,48.4351,um,Cell,Cell Center of Homogeneous Mass,1,TVC,8,
35227.3,60755.1,53.1177,um,Cell,Cell Center of Homogeneous Mass,1,TVC,9,
35214.3,60744.4,57.1535,um,Cell,Cell Center of Homogeneous Mass,1,TVC,10,
35222.5,60746.4,62.4364,um,Cell,Cell Center of Homogeneous Mass,1,TVC,11,
