
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
46747.1,40482.6,109.83,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
46709,40442.3,127.518,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,2,
