
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.09872,um,Surface,1,ATMgroup,0,
7.00024,um,Surface,1,TVCgroup,2,
