
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.134366,0.125031,-0.983012,um,Surface,Ellipsoid Axis A,1,ATMgroup,0,
-0.814284,-0.171389,0.554588,um,Surface,Ellipsoid Axis A,1,TVCgroup,2,
