
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
45099.9,24287.3,47.4383,um,Cell,Cell Center of Homogeneous Mass,1,ATM,5,
45138.4,24309.1,47.0807,um,Cell,Cell Center of Homogeneous Mass,1,ATM,8,
45178.2,24383.7,47.1249,um,Cell,Cell Center of Homogeneous Mass,1,TVC,6,
45173.1,24360.2,47.3589,um,Cell,Cell Center of Homogeneous Mass,1,TVC,9,
45171.2,24373.6,47.9848,um,Cell,Cell Center of Homogeneous Mass,1,TVC,10,
45180.9,24371.3,47.4583,um,Cell,Cell Center of Homogeneous Mass,1,TVC,11,
