
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
2.84375,um,Cell,Image 1,1,ATM,5,
8.0452,um,Cell,Image 1,1,TVC,6,
7.19834,um,Cell,Image 1,1,ATM,8,
7.62177,um,Cell,Image 1,1,TVC,9,
6.35147,um,Cell,Image 1,1,TVC,10,
7.10547,um,Cell,Image 1,1,TVC,11,
