
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.323994,,Cell,1,ATM,5,
0.252126,,Cell,1,TVC,6,
0.365234,,Cell,1,ATM,8,
0.17803,,Cell,1,TVC,9,
0.418164,,Cell,1,TVC,10,
0.39844,,Cell,1,TVC,11,
