
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
15.4312,um,Surface,1,TVCgroup,0,
12.3089,um,Surface,1,ATMgroup,4,
