
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.847446,-0.477743,-0.231511,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
0.849271,0.0702841,-0.523258,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
