
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
39868,73840,-221.915,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
39930.2,73910.1,-186.372,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
