
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
35386.6,64181.5,109.631,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
35411.7,64141.4,77.0764,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
