
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
42220,51656.9,4.9748,um,Surface,Position,1,ATM,0,
42161.9,51603.4,13.182,um,Surface,Position,1,TVCgroup,1,
