
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
12.5684,18.6389,59.2969,um,Surface,BoundingBoxOO Length,1,ATM,0,
21.2363,31.5664,44.7109,um,Surface,BoundingBoxOO Length,1,TVCgroup,1,
