
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.336417,,Cell,1,ATM,0,
0.278417,,Cell,1,ATM,1,
0.52781,,Cell,1,TVC,2,
0.41683,,Cell,1,TVC,3,
0.483996,,Cell,1,TVC,4,
