
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
4.59058,um,Nucleus,1,TVC,0,100000000,
4.332,um,Nucleus,1,TVC,2,100000002,
5.02795,um,Nucleus,1,TVC,3,100000003,
4.60596,um,Nucleus,1,TVC,6,100000006,
6.36408,um,Nucleus,1,ATM,8,100000008,
7.76137,um,Nucleus,1,ATM,9,100000009,
