
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
4020.96,um^2,Cell,1,ATM,2,
3974.98,um^2,Cell,1,ATM,3,
960.022,um^2,Cell,1,TVC,8,
1202.45,um^2,Cell,1,TVC,9,
1777.17,um^2,Cell,1,TVC,10,
1521.19,um^2,Cell,1,TVC,11,
