
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.0927818,,Cell,1,ATM,0,
0.121242,,Cell,1,ATM,1,
0.225613,,Cell,1,TVC,4,
0.425907,,Cell,1,TVC,5,
0.140496,,Cell,1,TVC,6,
0.137977,,Cell,1,TVC,9,
